"name","link","values_string"
Fibre,"2WH6Z2gSQ",https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
flexidrive_email_noti3,FlexiDriveedm3,https://myais.ais.co.th/openAppToApp?URI=myais:%2F%2FWebview%3Furl%3Dhttps:%2F%2Fwww.add-digital.co.th%2Fservice%2Fmotor%2Fflexidrive%2Flogin?cid=edm-flexidrive-msignoti3
flexidrive_sms_msignoti3,FlexiDrivesms3,https://myais.ais.co.th/openAppToApp?URI=myais:%2F%2FWebview%3Furl%3Dhttps:%2F%2Fwww.add-digital.co.th%2Fservice%2Fmotor%2Fflexidrive%2Flogin?cid=sms-flexidrive-msignoti3
Flip Kala,KalaLineMsg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dflipkala
Flip Kala,KalaMMS1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dflipkala
Flip Kala,KalaMMS2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dflipkala
Flip Kala,KalaMMSinact,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dflipkala
Fortune Shake,FortuneFB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dfortunecookie
Fortune Shake,FortuneTDPrivi,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dfortunecookie
Free 1GB myAIS,ApH386wh8,https://myais.ais.co.th/openMyAISApp?scheme=Home
Free 1GB myAIS,EKHz8G4Ty,https://myais.ais.co.th/openMyAISApp?scheme=Home
Free 1GB myAIS,gaHxpJvH3,https://myais.ais.co.th/openMyAISApp?scheme=Home
Free 1GB myAIS,MYHEO1gcd,https://myais.ais.co.th/openMyAISApp?scheme=Home
Game 4,Game4FB,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardtune
Game 4,Game4Internal,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardtune
Game 4,Game4LineTL,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardtune
Game 4,Game4myWeb,https://myais.ais.co.th/openMyAISApp?scheme=gamification%3Fmenu%3Drewardtune
Game Hit the Mole,MoleBanner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dhitthemolefreeplay
Game Hit the Mole,MoleEmag,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dhitthemolefreeplay
Game Hit the Mole,MoleLineMsg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dhitthemolefreeplay
Game Hit the Mole,MoleLineRichMenu,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dhitthemolefreeplay
Game Hit the Mole,MoleTDPrivi,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dhitthemolefreeplay
gamefication myais,"2WHm390cQ",https://myais.ais.th/services/encrypt-text/GET/SERENADEPACKAGE/callbackToken?isFromMobile=Y&encode=Y&lang=TH
GameVoucher,AISGameVC,https://myais.gushop.co
GameVoucher,MyAISprepaid,https://myais.gushop.co
GameVoucher,PaydayJun,https://myais.gushop.co/c/card/razer-pin-th.html
Gamification 3,Game3Emag,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DRewardjetFreeplay
Gamification 3,Game3LineRich,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DRewardjetFreeplay
Gamification 3,Game3LineTL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DRewardjetFreeplay
Gamification 3,Game3Scala,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3DRewardjetFreeplay
Ghost Matcher,ghostLineRich,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dghostmatcher
Ghost Matcher,ghostmyBanner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dghostmatcher
Ghost Matcher,ghostTiktok,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dghostmatcher
google assistant myais,"7LHMW6Yc8",https://myais.ais.co.th/openMyAISApp?scheme=TopUp
google assistant myais,"9WH4bmQCG",https://myais.ais.co.th/openMyAISApp
google assistant myais,pLHDyMGFZ,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
GuShop on myAIS Mar-22,My.Gushop.Battlenet,https://myais.gushop.co/c/card/battle-net-card.html
GuShop on myAIS Mar-22,My.Gushop.Excash,https://myais.gushop.co/c/card/ex-cash.html
GuShop on myAIS Mar-22,My.Gushop.Razer,https://myais.gushop.co/c/card/razer-pin-th.html
GuShop on myAIS Mar-22,My.Gushop.Riot,https://myais.gushop.co/c/card/riot-pin.html
iPhone13,j7HOB1lto,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpackages%2Fchange-package%3FisFromMobile%3DY%26lang%3DTH
IVR1175,"1175CheckUsage",https://myais.ais.co.th/openMyAISApp?scheme=Home
Topup_RLP via myais_exclusivepack_jul22,mlHOyKoHo,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_jun22,loH3AylfB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_mar22,"1WHQ1zMcO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,"2WHOL3giQ",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,BBHOqRKt8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,J1HWAM9Hx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,OzHPbzQIm,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_mar22,wxHmrpWu1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_exclusivepack_may 22,"7LH83JRi8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_may 22,aWHg8YJUM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_may 22,epHDy1ocY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_may 22,loH3n8JsB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_exclusivepack_may 22,wxH6zx3F1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DSuper%20Value%20Net
Topup_RLP via myais_flashpack_april22,j7HA1DZto,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_april22,loH326RhB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_jul22,BBH8AdnT8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jul22,GAHGRJRfP,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,"7LH8pQ0S8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,aWHgLeRcM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,j7HA403to,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,MYHO92vSd,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_jun22,wxH6bOEu1,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack%3Fmodule%3DFlash%20Package
Topup_RLP via myais_flashpack_may22,DeH8oWVs8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpack_may22,xxHPnGRC2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup_RLP via myais_flashpackage_mar22,"1WHQ1yMuO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,"7LHRVLeC8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,bnHDBKKHV,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,j7HpvZVso,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,oZHLjjyC4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,pLHBLg7iZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,qxH1YRzTO,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,VYHbzRnU9,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-RLP exclusive&flash pro myais-nov-dec21,WxHwZpQHB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCalendarPack
Topup-The mall campaign-nov 21,KYHdgx7hx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
Tower Stacking Game,TowerBanner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerLineMenu,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerLineMsg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerLineTL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
Tower Stacking Game,TowerMMS2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dtowerstacking
เช็กยอดใช้บริการ - จ่ายบิลเอเอสรายเดือน,YyHyjE6FE,https://myais.ais.co.th/openMyAISApp?scheme=Home
เติมเงินผ่าน myais rabbit linepay,loHWqx7iB,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
เติมเงินผ่าน myais rabbit linepay,ZyHd2W4c6,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
เน็ตเร็วสูงสุด 10 GB 150บ 7วัน *777*7123#,"7LHMpx7f8",https://myais.ais.co.th/openMyAISApp
เน็ตเร็วสูงสุด 10 GB 150บ 7วัน *777*7123#,yGHZ78diE,https://myais.ais.co.th/openMyAISApp
"แพ็กเน็ตมาราธอน ""เน็ตไม่อั้น ไม่ลดสปีด 4Mbps""   6 เดือน 1400 บาท",ApH37MWC8,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
"แพ็กเน็ตมาราธอน ""เน็ตไม่อั้น ไม่ลดสปีด 4Mbps""   6 เดือน 1400 บาท",MYHEz6bcd,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
Jingle Crush Game,JingleLineMsg,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Djinglecrush
Jingle Crush Game,JingleLineRich,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Djinglecrush
Jingle Crush Game,JingleMMS2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Djinglecrush
LBS_Central EastVille,EAV,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAroundYouMap
LBS_Central Rama 2,RA2,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAroundYouMap
LBS_Central Rama 3,RA3,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAroundYouMap
LBS_Central Salaya,SLY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAroundYouMap
LBS_Central World,CTW,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAroundYouMap
LBS_NearBy_Central Ayutthaya,AYU,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAroundYouMap
LBS_Siam paragon,SPG,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAroundYouMap
LINE Card Stickers 16Apr21,bnHqd7zTV,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D525
LINE Push_LINE Stickers Chula_16Jan21_deep link myAIS App,RbH2P7vcE,https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D525
LINE Stickers Thaksin 16Mar21,"8yHnlOofO",https://myais.ais.co.th/openMyAISApp?scheme=PrivilegeList%3Ftype%3Dpoint%26id%3D525
linepay myais,ApHD89QH8,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
link download my AIS App,BBHzoJ3H8,https://myais.ais.co.th/openMyAISApp?scheme=Home
Link test for myAIS,aWHgBKMhM,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners?cid=ivr_sms-mobile_info_topup_problem-apr22
link เชื่อมคะแนนสะสมพาร์ตเนอร์ Wongnai,loH3AaZhB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
Mission Gamification,MissionLineTL,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions
Mission Gamification,MissionMyNoti,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions
Mission Gamification,MissionMyWeb,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions
Mission Gamification,MissionScala,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions
Mission Gamification,MissionTDPri,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions
Mission Gamification,MissionTwitter,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions
Mission Gamification,MissionWeb,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions
Mission Phase 3,MissionUtilityPartner,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMissions%3Fmenu%3Dutility
mms_apply_ebill,AISeBill,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fservices%2Fe-statement%3FisFromMobile%3DY
MMS_StickerLine_Mar2022,NewStickerLine,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FPrivilegeList%3Ftype%3Dpoint%26id%3D525
MMSPrivilege_myAIS_020920,"3bHvdLnc8",https://myais.ais.co.th/openMyAISApp?scheme=Home
MMSRetention_myAIS_020920,GAHow6qUP,https://myais.ais.co.th/openMyAISApp?scheme=Home
mobile_info_call_detail,epHD6WdUY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FUsageHistory?cid=ivr_sms-mobile_info_call_detail-apr22
mobile_selfservice_chk_balance_pre,BBH8WYzi8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=ivr_sms-mobile_selfservice_chk_balance_pre-apr22
mobile_selfservice_chk_pack,GAHG101HP,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FCurrentPack?cid=ivr_sms-mobile_selfservice_chk_pack-apr22
Money Thunder Nov2020,wxHQqzVI1,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fmoney-thunder%3FisFromMobile%3DY
mpay on myais,"8yHyVMpCO",https://myais.ais.co.th/openMyAISApp?scheme=Home
my AIS app (MEDIA),EKHZBBgSy,https://myais.ais.co.th/openMyAISApp?scheme=Home
my AIS app (MEDIA),pLH2eB3tZ,https://myais.ais.co.th/openMyAISApp?scheme=Home
my AIS app (MEDIA),qxH4g4wIO,https://myais.ais.co.th/openMyAISApp?scheme=Home
my AIS app (MEDIA),QYHQB0Phx,https://myais.ais.co.th/openMyAISApp?scheme=Home
my AIS blogger,WxHD748UB,https://myais.ais.co.th/openMyAISApp?scheme=Home
MY AIS Web Brand_Disney-Feb 16 2022,KYHVEJ2ix,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2FxxHjVPnH2?cid=myais_banner-pre_example-feb20-story
my AIS รับแพ็กเน็ตในวันแม่,LJHLVrwHx,https://myais.ais.co.th/openMyAISApp?scheme=Home
my AIS_RAP,"3bHeJ4os8",https://myais.ais.co.th/openMyAISApp?scheme=Home
my AIS_Top Up,myAISTopUp,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAIS : Payment,aWHVqxMHM,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAIS : Payment,BBHzvrpc8,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAIS : Payment,KYHm1jvSx,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAIS : Payment,mlHM1rVco,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myais comunication,aWHVPdWcM,https://myais.ais.co.th/openMyAISApp?scheme=Home
myais comunication,bnH366mSV,https://myais.ais.co.th/openMyAISApp?scheme=Home
myais comunication,my,https://myais.ais.co.th/openMyAISApp?scheme=Home
myais comunication,wxHM1BWc1,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAIS Deeplink,"3bHE2Ypc8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.th%2Fmy-profile%2Fedit-address%3FisFromMobile%3DY%26lang%3DTH
myAIS Deeplink,ApHdMMgi8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FRedoPI
"แพ็กเน็ตมาราธอน เน็ตไม่อั้น 6Mbps"" - 6 เดือน 1,800บาท",rxHebmmTJ,https://myais.ais.co.th/openMyAISApp?scheme=ExtraPack
สมัคร AIS eBill,OzHrKvMCm,https://myais.ais.co.th/openMyAISApp?scheme=eBill
เอไอเอส พอยท์ พลัส,d6Hz7DJTq,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
เอไอเอส พอยท์ พลัส,WxHb267tB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FAddPointPartners
ฺBoba Crush,BobaFB,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
ฺBoba Crush,BobaRichMenu,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification%3Fmenu%3Dbobacrush
myAIS Deeplink,MYHB7ndfd,https://myais.ais.co.th/services/encrypt-text/POST/FBB_SECURE_NET/data?isFromMobile=Y&lang=th
myAIS eBill Jan-Feb2020,aWHEWGeuM,https://myais.ais.co.th/services/e-statement?lang=TH
myAIS eBill Jan-Feb2020,eBill_Line_Menu,https://myais.ais.co.th/services/e-statement?lang=TH
myAIS login,HSChangePack,https://myais.ais.co.th/openMyAISApp?scheme=MainPack
myAIS Privilege_Twitt_020620,VYHWGb6I9,https://myais.ais.co.th/openMyAISApp?scheme=Live360
myAIS x AIS Insurance,qxHegz3FO,https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2F7RL4chdoHn8%2Fproducts&language=th
myAIS x AIS Insurance Pre-login,pLHwd43uZ,https://myais.ais.th/pre-services/encryption/POST/DIGITALCO/jwt?isFromMobile=Y&language=th&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2Fcy8r4t1IV5s%2Fproducts
myAIS x AIS Insurance Pre-login,wxH6bjAI1,https://myais.ais.th/pre-services/encryption/POST/DIGITALCO/jwt?isFromMobile=Y&language=th&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Finsurance%2Fcategories%2Fqvr8CYdZg05%2Fproducts
myAIS x The Mall,KYHy1awFx,https://myais.ais.th/services/encrypt-text/POST/DIGITALCO_SESSION/jwt?isFromMobile=Y&state=https%3A%2F%2Fdigital.ais.th%2Fdigitalco-m%2Fretail&language=th
myAIS_AllServiceHome100820,loHyrKAHB,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=Line Home-myAIS_AllServiceHome-Aug20
myAIS_AllServicePush100820,ApHDJ4yF8,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=Line Push-myAIS_AllServicePush-Aug20
myAIS_AskAunjaiTwitt100820,BBHZDmOu8,https://myais.ais.co.th/openMyAISApp?scheme=Aunjai?cid=Twitter-myAIS_AskAunjaiTwitt-Aug20
myAIS_BillhistoryCE_010322,zGHPnqvCZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpayment%2Fpayment-topup-history%3FisFromMobile%3DY%26lang%3DTH
myAIS_FBAIS_200820,"0WHQLDWH8",https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=FBAIS-NewmyAIS_FBDL-Aug20
myAIS_FBAIS_LuckyDraw_010820,wxHOGPKu1,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAIS_FBKhaosod_250820,KYHo8wKux,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=FB-NewmyAISFBKhaosod-Aug20
myAIS_KrungthaiWeb_070721,PBmyAISKTB3,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAIS_LinePVLuckyDraw_010820,pLHROZ3HZ,https://myais.ais.co.th/openMyAISApp?scheme=PaymentTopup
myAIS_Money2_281020,pLH8374iZ,https://myais.ais.co.th/money-thunder?isFromMobile=Y?cid=SMS-myAISMoney-Oct20
myAIS_mOnlinebanner_250122,"1WHYWAohO",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fm.ais.co.th%2F6yHMG93t8
myAIS_NetPost_070420,EKH3zovFy,https://myais.ais.co.th/openMyAISApp?scheme=CurrentPackage
myAIS_QRCodeParagon_240720,"3bHz8nzh8",https://myais.ais.co.th/openMyAISApp?scheme=Home
myAIS_QRCodeScreenAdBTS_Aug20,EKH3rvlTy,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=ScreenAdBTS-NewmyAIS-Aug20
myAIS_QRFrontNew_200820,"4RHzAGYu8",https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=QRFrontNew-myAIS_QRFrontNew-Aug20
myAIS_RAP_QRcode,"2WH6RBwuQ",https://myais.ais.co.th/openMyAISApp?scheme=Home
myAIS_UsagePre_141020,yGHYqqyIE,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fbalance%2Fdetail%3FisFromMobile%3DY%26lang%3DTH
myAIS5GMAXMigratepack_161220,mpackage,https://myais.ais.co.th/openMyAISApp?scheme=Webview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpackages%2Fcurrent%3FisFromMobile%3DY%26lang%3DTH
myAISaddpointRecurring_040621,DeHzdY7H8,https://myais.ais.co.th/openMyAISApp?scheme=Live360?cid=SMS-myAISaddpointRecurring-jun21
myAISaskaunjai,myAISPayBills,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
myAISBalanceTF_FB_200420,ApHDK96i8,https://myais.ais.co.th/openMyAISApp?scheme=BalanceTransfer
myAISBalanceTF_LinePVpush_200420,mlHwEzlTo,https://myais.ais.co.th/openMyAISApp?scheme=BalanceTransfer
myAISBannerapp_KTBTopup,oZH61pOf4,https://myais.ais.co.th/openMyAISApp?scheme=TopUp?cid=myais_banner-myAISKTB-may21
myAISBenefit_DL_FB_300921,"6yHEbKLS8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=fb_organic-myAISBenefitDL-sep20-conversion
myAISCollection_Payment_200420,xxH01Y9u2,https://myais.ais.co.th/openMyAISApp?scheme=PayBills
myAISDLLinePush_060122,"9WHbq9ACG",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=linepv_push-myAISDownload-jan22-conversion
myAISDownload_TWZNoApp_280420,BBHZYlgF8,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISearlyrenew_100321,ApHm6dBT8,https://myais.ais.co.th/openMyAISApp?scheme=CurrentPack?cid=SMS-myAISearlyrenew -feb21
myAISEmagKTBPost_070721,KYHBLl4Tx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome?cid=Emagazine-myAISKTB-jul21
myAISeRecieptFBB_Home_150520,wxHORZGT1,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISGame_291121,LJHZqVmsx,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2Fgamification?cid=fb_organic-myAISGame-nov21-conversion
myAISHomePackPre_070622,pLHwd0rFZ,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FPackage
myAISHomeUsage_230622,epHDnQeTY,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FUsage
myAISInApAdDL_110820,WxHv8D9tB,https://myais.ais.co.th/openMyAISApp?scheme=Home?cid=InApp_ads-myAIS-Aug 20-Install
myAISiPhone13_Email_290921,"0WHE1yaU8",https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FWebview%3Furl%3Dhttps%3A%2F%2Fmyais.ais.co.th%2Fpackages%2Fchange-package%3FisFromMobile%3DY%26lang%3DTH?cid=Email -myAISiPhone13-sep20
myAISKPlus_010621,DeHzeeDu8,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FMore
myAISKrungthaiConnectLine_070721,PBmyAISKTB4,https://myais.ais.co.th/openAppToApp?URI=myais%3A%2F%2FHome
myAISKrungthaiWeb_010521,DLmyAISKTB3,https://myais.ais.co.th/openMyAISApp?scheme=TopUp
myAISLineKiosk_Download_140820,BBH1WMlH8,https://myais.ais.co.th/openMyAISApp?scheme=Home
myAISLineMenu_Aunjai_031120,"0WHQVKPU8",https://myais.ais.co.th/openMyAISApp?scheme=Aunjai?cid=LinePVPush-myAISAunjai-Nov20
